Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
324,16.0,0.0,108.0,4.0,20.0,8585.0,0.0,32.22910351,32.22910351,0.0,1732.3071732521057,,,,,,,,,,,,,,,,11.759954561535698,8.444416642013014,32.03770207540624,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,16.0,0.0,131.0,5.0,24.0,8609.0,0.0,34.08815001,34.08815001,0.0,1736.1463692188263,,,,,,,,,,,,,,,,10.294315999650863,10.064720944438314,33.885266008016046,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,16.0,0.0,144.0,6.0,14.0,8623.0,0.0,23.23670001,23.23670001,0.0,1738.7550251483917,,,,,,,,,,,,,,,,10.178482214497874,8.519634378702865,23.12750724845999,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,16.0,0.0,203.0,7.0,60.0,8683.0,0.0,189.3902035099999,189.3902035099999,0.0,1747.1826057434082,,,,,,,,,,,,,,,,88.98457554614706,53.80608661736352,184.32443799076808,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,16.0,0.0,242.0,8.0,40.0,8723.0,0.0,34.601800010000005,34.601800010000005,0.0,1753.1916615962982,,,,,,,,,,,,,,,,22.066688377294767,8.528294098307061,33.831411897711774,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,16.0,0.0,286.0,9.0,45.0,8768.0,0.0,56.98401001000001,56.98401001000001,0.0,1759.7241837978363,,,,,,,,,,,,,,,,28.687242926194873,14.18966390115243,55.77754887011754,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16.0,0.0,304.0,10.0,19.0,8787.0,0.0,33.85100001000001,33.85100001000001,0.0,1763.23170876503,,,,,,,,,,,,,,,,16.674572685491764,10.050306479793408,33.58444214380495,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16.0,0.0,361.0,11.0,58.0,8845.0,0.0,133.64450001,133.64450001,0.0,1771.4557197093964,,,,,,,,,,,,,,,,63.63961194716604,44.67144842691778,130.58888175430147,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,16.0,0.0,379.0,12.0,19.0,8864.0,0.0,42.373010009999994,42.373010009999994,0.0,1774.6973147392273,,,,,,,,,,,,,,,,19.257014657176157,15.170180497110094,42.0684521983692,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16.0,0.0,387.0,13.0,9.0,8873.0,0.0,22.731010010000006,22.731010010000006,0.0,1776.6904397010803,,,,,,,,,,,,,,,,9.55683048005021,7.52290871957413,22.67723259875836,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16.0,0.0,396.0,14.0,10.0,8883.0,0.0,23.057703510000003,23.057703510000003,0.0,1778.7070281505585,,,,,,,,,,,,,,,,8.574882610462728,7.821448411753078,23.003533099605438,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,16.0,0.0,407.0,15.0,12.0,8895.0,0.0,23.60200001,23.60200001,0.0,1781.059859752655,,,,,,,,,,,,,,,,11.775493045992635,7.098660858907799,23.495965552046126,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16.0,0.0,470.0,16.0,64.0,8959.0,0.0,104.26998001000004,104.26998001000004,0.0,1790.0289328098297,,,,,,,,,,,,,,,,33.54411218076835,31.125509020638525,102.25895990251412,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16.0,0.0,479.0,17.0,10.0,8969.0,0.0,23.662010010000003,23.662010010000003,0.0,1792.0798211097717,,,,,,,,,,,,,,,,8.976935223963176,8.084173918898157,23.604822415399727,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,0.0,632.0,18.0,154.0,9123.0,0.0,258.0540135099999,258.0540135099999,0.0,1812.8731565475464,,,,,,,,,,,,,,,,125.00058632023276,68.1255794607137,239.58707145072944,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16.0,0.0,700.0,19.0,69.0,9192.0,0.0,94.30420000999999,94.30420000999999,0.0,1822.550889492035,,,,,,,,,,,,,,,,45.59400078242341,27.01808313131453,91.29510305985507,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,16.0,0.0,742.0,20.0,43.0,9235.0,0.0,28.382750009999995,28.382750009999995,0.0,1828.8390231132507,,,,,,,,,,,,,,,,13.625991786524477,6.4190167415244,27.838296651617586,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17.0,0.0,45.0,1.0,46.0,9281.0,0.0,62.64675201000002,62.64675201000002,0.0,1865.6784403324127,,,,,,,,,,,,,,,,34.69901576478776,21.77579780158459,61.19497911192129,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,17.0,0.0,66.0,2.0,22.0,9303.0,0.0,33.87810701000001,33.87810701000001,0.0,1869.3420457839966,,,,,,,,,,,,,,,,10.835149121441228,10.32594845284088,33.684253131581315,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,17.0,0.0,106.0,3.0,41.0,9344.0,0.0,61.028140009999966,61.028140009999966,0.0,1875.3784852027893,,,,,,,,,,,,,,,,26.095758133914483,19.77920498891329,60.09959253761692,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,17.0,0.0,128.0,4.0,23.0,9367.0,0.0,34.51921001,34.51921001,0.0,1879.0601949691772,,,,,,,,,,,,,,,,12.784673339188394,11.030188864672278,34.290760176129936,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,17.0,0.0,151.0,5.0,24.0,9391.0,0.0,47.19560001000001,47.19560001000001,0.0,1882.9046761989594,,,,,,,,,,,,,,,,24.083535998665205,12.697014645423765,46.68836704907979,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17.0,0.0,165.0,6.0,15.0,9406.0,0.0,25.471760010000004,25.471760010000004,0.0,1885.5950877666473,,,,,,,,,,,,,,,,13.801877786593888,9.074286667236962,25.3201577162625,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,17.0,0.0,195.0,7.0,31.0,9437.0,0.0,52.07560001,52.07560001,0.0,1890.328279018402,,,,,,,,,,,,,,,,20.899978038621498,13.93007032790814,51.50010076961096,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,17.0,0.0,215.0,8.0,21.0,9458.0,0.0,57.51500001000001,57.51500001000001,0.0,1894.143495798111,,,,,,,,,,,,,,,,24.69144106619034,15.428929008318304,57.078249438114305,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,17.0,0.0,246.0,9.0,32.0,9490.0,0.0,68.62301001000002,68.62301001000002,0.0,1899.074944972992,,,,,,,,,,,,,,,,33.87589766303936,19.94228410290351,67.65815583596186,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,17.0,0.0,271.0,10.0,26.0,9516.0,0.0,53.322000010000004,53.322000010000004,0.0,1903.2118294239044,,,,,,,,,,,,,,,,27.42511883665818,16.99357764620949,52.68906110018373,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,17.0,0.0,294.0,11.0,24.0,9540.0,0.0,46.08700001,46.08700001,0.0,1907.0547606945038,,,,,,,,,,,,,,,,17.636623358730386,16.92948435990234,45.72854111118798,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,17.0,0.0,304.0,12.0,11.0,9551.0,0.0,18.74900001,18.74900001,0.0,1909.2858185768127,,,,,,,,,,,,,,,,8.478001534817247,5.43920526393708,18.682902897549376,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,17.0,0.0,393.0,13.0,90.0,9641.0,0.0,118.31290351000001,118.31290351000001,0.0,1921.642855167389,,,,,,,,,,,,,,,,55.22597578113943,32.12601705989051,113.51130296844705,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,17.0,0.0,477.0,14.0,85.0,9726.0,0.0,140.09735201000004,140.09735201000004,0.0,1933.3936531543732,,,,,,,,,,,,,,,,72.66701374639764,40.83982194275994,134.12745030560828,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,17.0,0.0,535.0,15.0,59.0,9785.0,0.0,85.87575000999999,85.87575000999999,0.0,1941.695305109024,,,,,,,,,,,,,,,,45.57246409373111,23.548142071755684,83.31586295551912,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,17.0,0.0,577.0,16.0,43.0,9828.0,0.0,92.68950001,92.68950001,0.0,1948.4098517894745,,,,,,,,,,,,,,,,47.02751851282206,28.95699274084239,90.80514938184332,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,17.0,0.0,640.0,17.0,64.0,9892.0,0.0,125.87645001,125.87645001,0.0,1957.415915966034,,,,,,,,,,,,,,,,59.99855688393714,38.780431339250974,122.29605574173968,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,17.0,0.0,654.0,18.0,15.0,9907.0,0.0,23.26930201,23.26930201,0.0,1960.1185290813446,,,,,,,,,,,,,,,,5.8085634543257365,7.169503819577455,23.211193314954393,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,17.0,0.0,669.0,19.0,16.0,9923.0,0.0,42.61725001,42.61725001,0.0,1962.975581407547,,,,,,,,,,,,,,,,23.02827437731434,12.546493093669689,42.31414003437467,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,17.0,0.0,680.0,20.0,12.0,9935.0,0.0,25.011010010000003,25.011010010000003,0.0,1965.4818720817566,,,,,,,,,,,,,,,,10.761393805289092,8.043183692413464,24.917552230372195,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,18.0,0.0,69.0,1.0,70.0,10005.0,0.0,138.37350001,138.37350001,0.0,1999.7846732139587,,,,,,,,,,,,,,,,62.54880821269533,38.59134245239446,134.19182406739142,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,18.0,0.0,96.0,2.0,28.0,10033.0,0.0,34.512910510000005,34.512910510000005,0.0,2004.1517541408539,,,,,,,,,,,,,,,,15.120902184819377,11.442665263426461,34.13878493594583,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,18.0,0.0,174.0,3.0,79.0,10112.0,0.0,114.46245001,114.46245001,0.0,2015.0331614017487,,,,,,,,,,,,,,,,50.09831335090105,35.79076862579392,110.66544701564536,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,18.0,0.0,200.0,4.0,27.0,10139.0,0.0,42.694250010000005,42.694250010000005,0.0,2019.216721534729,,,,,,,,,,,,,,,,23.510011789698208,14.535363108095828,42.12511481828614,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,18.0,0.0,234.0,5.0,35.0,10174.0,0.0,43.24160001000001,43.24160001000001,0.0,2024.743542432785,,,,,,,,,,,,,,,,22.772336990927823,10.56488799158242,42.50985040271116,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,18.0,0.0,282.0,6.0,49.0,10223.0,0.0,68.42931200999998,68.42931200999998,0.0,2031.8062212467194,,,,,,,,,,,,,,,,27.322596771078366,15.861153674567449,67.18501237736562,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,18.0,0.0,295.0,7.0,14.0,10237.0,0.0,19.047600010000004,19.047600010000004,0.0,2034.3517262935638,,,,,,,,,,,,,,,,4.718281604799912,5.607973188061947,19.005267616754356,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,18.0,0.0,335.0,8.0,41.0,10278.0,0.0,71.83701000999999,71.83701000999999,0.0,2040.359708070755,,,,,,,,,,,,,,,,37.18304156283385,21.375252228079187,70.49250251747998,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,18.0,0.0,358.0,9.0,24.0,10302.0,0.0,48.08200001,48.08200001,0.0,2044.1898391246796,,,,,,,,,,,,,,,,17.735484152349603,16.37597906270446,47.72180568017615,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,18.0,0.0,390.0,10.0,33.0,10335.0,0.0,84.04800001000001,84.04800001000001,0.0,2049.2512307167053,,,,,,,,,,,,,,,,39.82082640728608,24.531622310280543,82.89448463976173,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,18.0,0.0,480.0,11.0,91.0,10426.0,0.0,130.00460000999996,130.00460000999996,0.0,2061.6958017349243,,,,,,,,,,,,,,,,64.47066589668657,33.70456531662183,124.32656664594411,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,18.0,0.0,494.0,12.0,15.0,10441.0,0.0,25.714400010000006,25.714400010000006,0.0,2064.3885123729706,,,,,,,,,,,,,,,,13.786415247219091,8.298244613402828,25.546937133672607,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,18.0,0.0,544.0,13.0,51.0,10492.0,0.0,95.50155000999999,95.50155000999999,0.0,2071.700409889221,,,,,,,,,,,,,,,,46.36910781704146,30.97717791849035,93.36448547561369,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,18.0,0.0,576.0,14.0,33.0,10525.0,0.0,49.77580350999998,49.77580350999998,0.0,2076.998067855835,,,,,,,,,,,,,,,,22.48799359643231,17.33015325594681,49.10529300792209,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,18.0,0.0,589.0,15.0,14.0,10539.0,0.0,31.314000010000004,31.314000010000004,0.0,2079.6141316890717,,,,,,,,,,,,,,,,13.592134360024271,8.637389286436298,31.168470734053734,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,18.0,0.0,617.0,16.0,29.0,10568.0,0.0,29.512900010000006,29.512900010000006,0.0,2084.1170251369476,,,,,,,,,,,,,,,,16.777166174242875,8.70687032261673,29.086297866556453,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,18.0,0.0,659.0,17.0,43.0,10611.0,0.0,50.90400000999998,50.90400000999998,0.0,2090.395496368408,,,,,,,,,,,,,,,,14.25277041576036,14.540319298639131,50.36710649842843,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,18.0,0.0,671.0,18.0,13.0,10624.0,0.0,14.042550010000001,14.042550010000001,0.0,2092.839108943939,,,,,,,,,,,,,,,,8.01906959203914,3.8700734897401685,13.960281456351883,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,18.0,0.0,731.0,19.0,61.0,10685.0,0.0,87.34910000999996,87.34910000999996,0.0,2101.4618623256683,,,,,,,,,,,,,,,,40.59681708502258,29.963973193124616,85.0743636378106,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,18.0,0.0,768.0,20.0,38.0,10723.0,0.0,51.45087001,51.45087001,0.0,2107.074065208435,,,,,,,,,,,,,,,,31.136043176277468,14.65883950679203,50.36526530355583,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,19.0,0.0,18.0,1.0,19.0,10742.0,0.0,40.69720001000001,40.69720001000001,0.0,2142.6890790462494,,,,,,,,,,,,,,,,16.063225678779904,12.802476127899574,40.4485104582402,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,19.0,0.0,82.0,2.0,65.0,10807.0,0.0,117.84920001000002,117.84920001000002,0.0,2151.765320301056,,,,,,,,,,,,,,,,52.95646819213214,33.515386916794306,114.68024084715695,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,19.0,0.0,100.0,3.0,19.0,10826.0,0.0,29.79760001,29.79760001,0.0,2155.26442861557,,,,,,,,,,,,,,,,9.928119082015279,10.440694163894184,29.64854240893265,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,19.0,0.0,222.0,4.0,123.0,10949.0,0.0,227.55060001,227.55060001,0.0,2171.8693437576294,,,,,,,,,,,,,,,,98.2879444720483,57.13473288564473,215.7752460304406,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,19.0,0.0,262.0,5.0,41.0,10990.0,0.0,77.40301001,77.40301001,0.0,2177.916046142578,,,,,,,,,,,,,,,,33.21336162040889,21.468251578926633,76.17680297432935,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,19.0,0.0,366.0,6.0,105.0,11095.0,0.0,186.19216000999995,186.19216000999995,0.0,2192.2246680259705,,,,,,,,,,,,,,,,87.1207086426584,46.14182027739924,177.30891522638998,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,19.0,0.0,379.0,7.0,14.0,11109.0,0.0,13.753010009999999,13.753010009999999,0.0,2194.82093167305,,,,,,,,,,,,,,,,3.6262850844752785,5.000479656857984,13.719587891793616,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,19.0,0.0,471.0,8.0,93.0,11202.0,0.0,170.23012201,170.23012201,0.0,2207.5809648036957,,,,,,,,,,,,,,,,75.37034835417141,49.4060659394247,163.7568744629385,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,19.0,0.0,522.0,9.0,52.0,11254.0,0.0,93.30170351,93.30170351,0.0,2215.0002720355988,,,,,,,,,,,,,,,,32.567769608270275,27.78988618557236,91.73247973971792,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,19.0,0.0,583.0,10.0,62.0,11316.0,0.0,83.34195000999999,83.34195000999999,0.0,2223.6942188739777,,,,,,,,,,,,,,,,57.48040630050844,23.942302413494183,79.99255333979524,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,19.0,0.0,604.0,11.0,22.0,11338.0,0.0,14.426616010000002,14.426616010000002,0.0,2227.285844564438,,,,,,,,,,,,,,,,5.514246204924077,4.473516481858254,14.325141981678273,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,19.0,0.0,623.0,12.0,20.0,11358.0,0.0,36.44601001000001,36.44601001000001,0.0,2231.006056547165,,,,,,,,,,,,,,,,13.910245668132303,10.83219896458814,36.21793327558106,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,19.0,0.0,650.0,13.0,28.0,11386.0,0.0,44.739400010000004,44.739400010000004,0.0,2235.394822359085,,,,,,,,,,,,,,,,18.107191786429944,13.91674044247833,44.29480063239879,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,19.0,0.0,668.0,14.0,19.0,11405.0,0.0,22.143450010000002,22.143450010000002,0.0,2238.631442785263,,,,,,,,,,,,,,,,7.6205048822959265,7.953873641510071,22.028309231350025,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,19.0,0.0,683.0,15.0,16.0,11421.0,0.0,16.251253509999998,16.251253509999998,0.0,2241.5353648662567,,,,,,,,,,,,,,,,6.653323878263099,5.471269924523177,16.168039312411562,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,19.0,0.0,750.0,16.0,68.0,11489.0,0.0,122.16346000999998,122.16346000999998,0.0,2250.9682965278625,,,,,,,,,,,,,,,,58.46386301422498,32.36001860524068,118.36474593398094,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,19.0,0.0,767.0,17.0,18.0,11507.0,0.0,26.597600010000004,26.597600010000004,0.0,2254.0552303791046,,,,,,,,,,,,,,,,17.488522746695203,8.050951604034227,26.326621745051234,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,19.0,0.0,862.0,18.0,96.0,11603.0,0.0,136.83711350999997,136.83711350999997,0.0,2267.1110644340515,,,,,,,,,,,,,,,,66.93051605781122,32.50102140215234,130.6093238083163,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,19.0,0.0,878.0,19.0,17.0,11620.0,0.0,31.11140001,31.11140001,0.0,2270.078882217407,,,,,,,,,,,,,,,,13.380923823783732,8.881886309718936,30.92823346228175,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19.0,0.0,906.0,20.0,29.0,11649.0,0.0,42.550260009999995,42.550260009999995,0.0,2274.5486385822296,,,,,,,,,,,,,,,,22.04990772979906,12.205809618142181,41.97483743099662,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,20.0,0.0,53.0,1.0,54.0,11703.0,0.0,117.37970000999998,117.37970000999998,0.0,2317.59557390213,,,,,,,,,,,,,,,,59.65964265328854,29.406598426568685,114.33207102039614,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,20.0,0.0,70.0,2.0,18.0,11721.0,0.0,21.56700601,21.56700601,0.0,2320.681173324585,,,,,,,,,,,,,,,,13.315992478439398,6.36991251679682,21.36199613400053,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,20.0,0.0,93.0,3.0,24.0,11745.0,0.0,42.13801001,42.13801001,0.0,2324.5560150146484,,,,,,,,,,,,,,,,17.749571711329732,10.204771453696686,41.771541402041464,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,20.0,0.0,118.0,4.0,26.0,11771.0,0.0,55.32200001,55.32200001,0.0,2328.6677145957947,,,,,,,,,,,,,,,,26.09681875421576,15.050800995505913,54.729032877867475,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,20.0,0.0,133.0,5.0,16.0,11787.0,0.0,27.903010010000006,27.903010010000006,0.0,2331.486766576767,,,,,,,,,,,,,,,,12.781044175101718,8.830577737663496,27.74678016091515,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,20.0,0.0,176.0,6.0,44.0,11831.0,0.0,80.02823001,80.02823001,0.0,2337.8586151599884,,,,,,,,,,,,,,,,28.708370911190737,24.82240110017902,78.90654925277514,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,20.0,0.0,253.0,7.0,78.0,11909.0,0.0,131.47605001,131.47605001,0.0,2348.6359136104584,,,,,,,,,,,,,,,,66.85404947851428,36.723875128420666,126.69959671615543,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,20.0,0.0,277.0,8.0,25.0,11934.0,0.0,54.52801001,54.52801001,0.0,2352.654009580612,,,,,,,,,,,,,,,,19.010831190007494,17.286637713375494,54.1258759373772,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,20.0,0.0,542.0,9.0,266.0,12200.0,0.0,421.9776400100004,421.9776400100004,0.0,2387.8179965019226,,,,,,,,,,,,,,,,195.57437863777048,113.32105066952441,370.5209506216129,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,20.0,0.0,585.0,10.0,44.0,12244.0,0.0,60.449103510000015,60.449103510000015,0.0,2394.215499162674,,,,,,,,,,,,,,,,28.01268363809952,17.519137076430887,59.303861975537245,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,20.0,0.0,632.0,11.0,48.0,12292.0,0.0,92.32050600999999,92.32050600999999,0.0,2401.2005984783173,,,,,,,,,,,,,,,,44.05033591916633,24.239307690493053,90.3404807025017,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,20.0,0.0,683.0,12.0,52.0,12344.0,0.0,68.46165901,68.46165901,0.0,2408.6221437454224,,,,,,,,,,,,,,,,40.22783471454523,22.627679501615262,66.47651595551369,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,20.0,0.0,703.0,13.0,21.0,12365.0,0.0,37.519203510000004,37.519203510000004,0.0,2412.132707118988,,,,,,,,,,,,,,,,14.391057882322901,10.02258990240127,37.2686510033569,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,20.0,0.0,765.0,14.0,63.0,12428.0,0.0,76.06640400999997,76.06640400999997,0.0,2420.9674389362335,,,,,,,,,,,,,,,,40.42091916415839,19.39913627853352,73.7381209665972,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,20.0,0.0,815.0,15.0,51.0,12479.0,0.0,82.64270001,82.64270001,0.0,2428.258659362793,,,,,,,,,,,,,,,,39.59008416933805,24.45268145373141,80.80899874001437,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,20.0,0.0,842.0,16.0,28.0,12507.0,0.0,11.961903509999999,11.961903509999999,0.0,2432.6257240772247,,,,,,,,,,,,,,,,6.407327682536812,3.773243889954766,11.800706368940446,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,20.0,0.0,879.0,17.0,38.0,12545.0,0.0,80.80080001000002,80.80080001000002,0.0,2438.276291847229,,,,,,,,,,,,,,,,32.60104430930516,21.58643955536293,79.67423560616189,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,20.0,0.0,960.0,18.0,82.0,12627.0,0.0,161.70200201000003,161.70200201000003,0.0,2449.988374233246,,,,,,,,,,,,,,,,79.78042221939008,47.89514861969691,156.20115491635968,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,20.0,0.0,1018.0,19.0,59.0,12686.0,0.0,83.06950001000001,83.06950001000001,0.0,2458.331517457962,,,,,,,,,,,,,,,,40.51361117313927,25.420892432026076,80.86562669973071,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
